District_Name,Crop_Year,Season,Crop,Area,Yield,Rainfall,Texture,pH,Drainage,Water_Holding,Salinity,Fertility_Level,Temp_Max_C,Temp_Min_C,Irrigation_Level,Net_Cropped_Area_ha,Gross_Cropped_Area_ha,Climate_Type,Soil_Type
4,1997,2,68,1050,0.0285714285714285,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1997,2,70,6826,842.2209200117198,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1997,2,71,929,1.1302475780409045,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1997,2,72,12,15.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1997,2,73,361,37.50692520775623,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1997,2,74,1460,1.452054794520548,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1997,2,76,157882,1.781963745075436,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1997,2,77,34,6.176470588235294,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1997,2,79,6575,0.850190114068441,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,2,3707,0.6439169139465876,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,4,10952,2.450693937180424,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,23,12558,2.5261188087275044,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,27,10,31.7,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,31,37262,2.430196983522087,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,33,7157,0.5549811373480509,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,35,50088,1.5265532662513976,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,39,21767,1.971011163688152,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,42,6196,0.6229825693996126,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,58,48523,0.4522185355398471,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,60,635,1.870866141732284,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,64,27278,3.420522032407068,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,67,6566,0.5382272311909838,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,68,10100,0.297029702970297,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,71,827,1.5489721886336154,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,76,163104,0.1628776731410633,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,0,79,11284,0.6449840482098547,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,1,29,703,0.6728307254623044,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,2,5,2557,18.010950332420805,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,2,11,106,0.3584905660377358,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,2,17,8,0.25,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,2,18,364,0.206043956043956,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,2,22,611,0.220949263502455,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,2,26,1649,0.6331109763493026,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,2,43,5639,6.317077496009931,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,2,57,912,14.855263157894736,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,2,70,7051,125.65735356686994,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,2,72,12,17.333333333333332,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,2,73,133,37.142857142857146,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,2,74,850,1.3023529411764705,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1998,2,77,11,6.090909090909091,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,2,1980,0.8242424242424242,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,4,9810,2.2144750254842,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,18,309,0.4110032362459547,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,23,7287,2.512144915603129,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,27,15,22.33333333333333,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,31,31033,2.2930428898269586,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,33,7404,0.5949486763911399,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,35,61099,1.3698587538257585,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,36,160,0.28125,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,39,40500,1.983135802469136,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,41,5,4.6,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,42,6737,0.6839839691257236,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,60,664,1.697289156626506,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,64,28437,4.184618630657242,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,67,4888,0.4641980360065466,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,71,963,1.260643821391485,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,79,11091,0.6829862050311063,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,0,80,105,0.8857142857142857,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,1,29,465,0.513978494623656,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,1,65,1509,0.9449966865473824,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,2,5,1224,17.563725490196077,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,2,11,92,0.358695652173913,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,2,17,10,0.3,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,2,22,355,0.2338028169014084,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,2,26,2023,0.5333662876915473,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,2,28,191,6.099476439790576,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,2,32,6655,9.5992486851991,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,2,43,5199,7.0796306982111945,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,2,57,855,13.274853801169591,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,2,70,6655,120.07708489857252,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,2,72,127,12.125984251968504,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,2,73,294,35.48639455782313,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,2,74,703,1.3897581792318634,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,1999,2,77,56,5.642857142857143,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,2,2969,0.8241832266756484,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,4,28579,2.106966653836733,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,18,645,0.4093023255813953,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,23,7502,2.9709410823780327,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,27,27,26.48148148148148,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,31,29351,2.27743518108412,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,33,5875,0.5623829787234043,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,35,65117,1.6477110431991646,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,39,38561,1.983143590674516,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,42,5990,0.5789649415692821,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,45,1520,0.9171052631578948,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,48,33913,0.205201545130186,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,60,604,1.811258278145696,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,64,25246,4.414956824843539,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,67,6269,0.5852608071462754,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,71,377,1.2360742705570291,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,0,79,13882,0.6829707534937329,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,1,29,419,0.513126491646778,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,2,5,2156,17.563543599257883,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,2,11,790,0.3620253164556962,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,2,15,9,0.1111111111111111,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,2,17,247,0.3846153846153846,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,2,22,319,0.231974921630094,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,2,26,1151,0.5056472632493484,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,2,28,335,6.098507462686567,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,2,43,2954,7.079553148273527,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,2,57,900,12.085555555555556,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,2,66,615,0.7284552845528456,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,2,70,7163,120.07706268323328,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,2,72,270,12.122222222222222,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,2,73,683,35.48609077598829,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,2,74,650,1.3892307692307693,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2000,2,77,50,5.44,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2001,0,2,1618,0.6242274412855378,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2001,0,4,5043,1.1976997818758677,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2001,0,23,4092,2.177419354838709,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2001,0,31,12476,2.800577108047451,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2001,0,35,42152,1.3721768836591384,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2001,0,42,2949,0.593421498813157,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2001,0,60,286,1.9230769230769231,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2001,0,64,16106,4.739227617037129,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2001,0,67,1964,0.5040733197556008,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2001,0,71,312,1.4102564102564104,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2001,0,79,4112,0.5374513618677043,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2001,2,70,7437,104.69275245394648,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,2,1335,0.2681647940074906,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,4,5062,1.0148162781509285,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,18,52,0.4038461538461538,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,23,1859,1.0484131253362023,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,31,9365,1.8336358782701547,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,33,3551,0.2585187271191214,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,35,44456,0.9017680403095196,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,36,25,0.28,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,39,31125,1.978795180722892,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,42,3554,0.2870005627462014,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,48,13840,0.2051300578034682,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,60,369,1.4146341463414631,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,64,15372,3.428896695290138,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,65,342,0.7222222222222222,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,67,1096,0.3923357664233576,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,68,16,0.625,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,71,270,1.288888888888889,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,79,6043,0.4492801588614926,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,0,80,141,1.1134751773049645,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,1,29,402,0.5049751243781094,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,1,82,1,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,0,3,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,5,3325,25.80511278195489,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,6,674,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,7,30,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,9,287,3.72822299651568,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,10,137,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,12,9,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,13,641,5.124804992199688,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,14,24,58.708333333333336,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,16,678,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,17,601,0.302828618968386,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,19,179,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,20,2731,1.108751373123398,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,21,24277,8.711949581908803,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,22,175,0.1885714285714285,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,24,43,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,25,1309,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,26,1203,0.914380714879468,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,27,2,16.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,28,439,6.097949886104783,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,30,226,14.5929203539823,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,34,279,11.31899641577061,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,37,749,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,40,13164,2.4713612883622,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,43,2367,7.98141106886354,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,44,1876,1.5517057569296375,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,46,136,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,47,924,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,49,307,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,50,4,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,51,17,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,52,1275,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,53,67,28.91044776119403,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,54,374,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,55,1667,5.232153569286143,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,56,254,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,57,2745,13.880510018214936,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,59,11,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,62,39,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,69,71,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,70,5770,81.18717504332756,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,72,64,13.65625,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,73,205,31.590243902439024,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,74,1853,1.4630329195898544,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,75,1781,4.272318921953959,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,77,38,3.736842105263158,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,78,1,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2002,2,81,9,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,2,1210,0.6504132231404959,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,4,4614,1.2167316861725184,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,18,39,0.4102564102564102,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,23,2095,1.2859188544152744,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,27,5,14.2,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,31,9461,1.817672550470352,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,33,4630,0.3505399568034557,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,35,53798,0.9036767166065652,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,36,14,0.2857142857142857,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,39,35153,1.980343071715074,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,42,4126,0.5763451284537082,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,48,15265,0.2051097281362594,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,60,233,1.4678111587982832,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,64,11437,2.830987146979103,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,67,1342,0.4694485842026825,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,68,446,0.742152466367713,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,71,366,1.4125683060109289,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,0,79,5817,0.4088017878631597,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,1,29,394,0.5076142131979695,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,0,4,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,3,1,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,5,3018,35.37508283631544,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,6,871,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,7,33,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,9,419,7.004773269689737,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,10,151,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,11,791,0.3615676359039191,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,12,7,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,13,444,11.18018018018018,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,14,16,63.5625,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,15,260,0.1,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,16,639,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,17,609,0.3448275862068966,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,19,211,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,20,2814,1.0437100213219617,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,21,23987,4.060532788593822,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,22,197,0.2893401015228426,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,24,87,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
4,2003,2,25,1535,0.0,900.0,2,6.8,1,2,1,2,36.0,22.0,2,165000.0,225000.0,1,4
